source,source_code,concept_id,seed_sha256
ciqual,26129,nfx_2GZTVWMN9MH6J9AMPCXS64730N,db0d9f0c5d3d3025006321467bc92d4c28755912bc2d1541dc56ebef4d12ea55
ciqual,26130,nfx_59JWDMF2V4M0CZQJFDNVQE3YP4,0fadf901069d098008a59f896f2eb73f09df1d02ab1406bef34bee41455a844a
ciqual,26133,nfx_6Y7NAJMDMKYK36EEMCQHV3NEM5,9e4403ca9cda8c8490c26157abfb7ed8401510633c5674f924bcbd3282f77ad8
ciqual,26134,nfx_4Y89V45T1XB7Z2MTT2S2EAF4QB,e9e6c96e31acc2f476788e61679cd02e6844cad26310fd35914482ecb39fba2f
ciqual,26135,nfx_6SZ4FQRQAPW9M7FV1T3WHPJYAB,5f1cd9f23c8a38a78c5488a79b51797841a8e232f0583a50e5dcc42ab197786e
ciqual,26136,nfx_6DH7VXWJTAEVM76W4DG60T79N9,842db17b8ecd05720971d8b6d32f7ce39c2a9f36f9219b49d18ffc514ba28933
ciqual,26140,nfx_1CTD4A19275E4S9ZCXV6PV4G63,c3548d0523ae46f00fa57edca40c916d45ff0ad8552f3887be4fe5b8e3b295c2
ciqual,26141,nfx_5TEY0KEXD90GK06AFH9966QZ9Z,c90bc3a09c1ab38b733d6eb68576a76dae0dd04aaf4e3cb7790ad22c13855872
ciqual,26142,nfx_1S60EGESB4PP2JW668PS85RR9V,291d31b3666ec1e4d8c4f0d888e9f334dc6c2b781cddbbee236ec247b5527082
ciqual,26146,nfx_3DAA8EZR47JQG8PC8VHS0KBK8T,565a11fa1d8270b37dbc3f63db6e909e696dd32b2ac26289f118bd1247e9254c
ciqual,26147,nfx_4DCZRN13H15MDBHFC67SNQ0BNF,bc26736c878af6313960d45ac4f9cd432aac820192e533778d4e358bed55ae80
ciqual,26148,nfx_4EZ7DP128G8VBQERJEKSEYGCFT,f8b88fbd368f75c36844b3e259f69206787d2dca83df72c3981533922c07d820
ciqual,26151,nfx_7KC18CCRHBVEMQNWKGNBDH0RE5,07ae96df3bc9d98df2c7de32eae6ff0f1cf9ee21c3bede2cbc865e7663643e39
ciqual,26152,nfx_7WKQP357PVREGWP3G7ZX7QK3ES,a0d9ec25351b85ff6c006c1d9bfe75bbc98b4d3fe84dc14d5b82095266f7781f
ciqual,26153,nfx_4X11ENXP9BPT95RJDDV4D0FYT4,238e2bd4ceeaf6001db5532c282bf888c775bc7b720f08a390b756c757245dd5
ciqual,26154,nfx_00GKQ10R3PGQ050YW3MGRQXG4P,27f50fe77f91e0ab4df44dd7ad5d51ceb624f2be35295222b57c5a090f345c13
ciqual,26157,nfx_4MC24MXAH7N55XVX72YH8CZ1X2,b2988bf4a62045ba184128031a56198b01da97683bdbf6df7db2ba4f059c1cd3
ciqual,26159,nfx_5TVRPQYKFQ7A3NHCWET7J4V313,b6ec7756bde676e5d6fec43d5c4666f20f9e9a462e288cd8114e2e15af9a31cc
ciqual,26161,nfx_4Z1YHAH8F7JYQM2H2PHF85AVMF,dde68fd15e8a4cf8598a9ec3da0fb11f6ead8df95cde65eea00151124cb8e4b2
ciqual,26162,nfx_6PJFGK4PT4A5A8HEZ4QQXJXPJ8,44d12e7572ba2b4db3fd19ea168162001fd8a3dd1befad574befe6262ec80d88
ciqual,26166,nfx_07AD11ZBTVM8XJ1HWRGB6TZA6D,42d4e80eb82fe08ab0941b292aeee21a09b9a3a822befa38a98f2834bc262acc
ciqual,26168,nfx_5J2A6AXTTQH57W1ARRE9M6K3HJ,8b9a3a5ecdb109485ef05914d5ce0b351ab0375776f02703445a2f77bbf78622
ciqual,26170,nfx_2ZH3J0JYZ8AD16Z2GZGJHFWJ1J,854992456991a569cf8aaae212fc4bf33504bac423ef4eb66d649a72483e6b2b
ciqual,26171,nfx_58RVXY3XNJCJ7GMAXFD9CXXZ4W,4814082df120df3951a327f8b671cd741e4ef9f9eb98176c89358f7d6a976c40
ciqual,26172,nfx_65F1NEQDVJJGPNVG0YGFME8CKP,366ba920ea7cde8842b04be51e890feab8b3062335b93e2a868b6e005d2441f9
ciqual,26173,nfx_626XAZTGSK77HKAVSX8ZR7YY1Y,02962b2f1f47b504a3910b8d90c35d86ab6d292e26f4a9578283a75259316484
ciqual,26174,nfx_7G4Y34XGSFTFNNKXZB19YZQBSC,cf99ddf5fa7d4d9b6641d9fbe70237aeb1842666334cdf85946a8bcbd645436c
ciqual,26175,nfx_55A4D35XJNKQMD1VFSS0W0WPFW,d62f986cab8a46124164b02acb43c2821841d3a844bf98a93fa1166077efd67c
ciqual,26177,nfx_225QV4KPJW3SKHV01821P28BG1,a55350647eeff05c63f4b470de9326026cd32cc100020b9cc78d61456367430c
ciqual,26178,nfx_5BBV2Z8YHYE00S5EMQWY59ASP7,18394252e9dce6b51c3e8fd2b71f236890942d89a430f0d5f6c518383c4f2f12
ciqual,26179,nfx_5RQFGNS0T80DTF1MGM6CAXBH5Z,130fa81234d409a31f75d33fecdbecd2c283801d3b0feae2e28ea1f966594eec
ciqual,26180,nfx_26EZKT7TS66JXEJ57YXCZJDY44,85b5a818c4ee4ba76637743f6fad827f0d5e89bad2442f898920e927dd4bc35a
ciqual,26181,nfx_6N3RDVW7CG10GB33AWYSSF7J58,dd6531642eb4a45f8f9324abd28b77e9a380d3d88d14d523f225c5b344693154
ciqual,26186,nfx_1KPR5S9RE8T2TZJ9HC1TAE3AP6,7f2890127529c847d5d478f3b5f92026c635ddf38b423a8a0366adba2855cbe7
ciqual,26192,nfx_1GHT7PMQ3E0XXJRGNBC4TJ5M2F,f4d26b67e2dc4d39d967ec6cf71b965cff09dce4cea9d58365f188b764ae6317
ciqual,26194,nfx_14A32ERENVM9JETZ03FJRMQ8DM,cc28cb14d2c074c59493e5e62c56055123c16cebe44fe3b800965e7be4004e5c
ciqual,26200,nfx_6MGXFXKV5RPXRCECPKCWJ5X9WC,8c569c26ddad8f42c8dc5580758334ef77a74b9b2f3764b40d1ab14e974e7a10
ciqual,26201,nfx_0SJ6PVVGRPZTTG306R35SAR6A6,841db3575f6abc6156e2ebed85f70d4060241367fa7b132d4aaac6aa3018eaec
ciqual,26205,nfx_25HK8NV90NTDGN458XJ0W02BVC,5c0c2756b328f5ae4b35b828283a9378bd335dfe127c1a5ee387a12e223d4eaa
ciqual,26206,nfx_7DTAR02J47KSKECQ7K418JZ9GD,d93831703702b2ef42298d95c2ff0568e5ceed06f42d563fcf9b03f6af26a4df
ciqual,26208,nfx_58S0MP29WESBW2CPM9VQJ96M4Y,60f64b51ac9a4f81e70933495581d32eecaf7bc1fafa6516e7333e9404d8eb87
ciqual,26210,nfx_61PFDVGHXKMFSD07ENY3EWDWMV,572fc980a7e16903da4510193dcbd0db899dc1c339fbec90063c3136064afc1c
ciqual,26211,nfx_2T4NNY2WMYDJ6BCFGQDTJNV45S,7134fcaeea4328f3062d2260c09f325c1e2f516d56ea9375cb87b5a4d4a69035
ciqual,26213,nfx_5AQ4MBY78G8RSY4G5422PQ87F6,a0992e8a9d89b5f3631bf5f6b53fd05702a13d72df3042daa97a7f2137d664f4
ciqual,26214,nfx_5DGED3A2QGWC01J70KAEVGSZYT,c9911618b2e0f26ea09f8c484ff216528d2a0ccd789a3cae9ec9609b316b595c
ciqual,26217,nfx_6S860NMD91QRW82JB76XS46DHK,14f5073f5155f3b42ab49648f788fc2ef0200e976ad7f7b5208fadbcd9c8a600
ciqual,26219,nfx_28N5Q334TDVQ6633TXRDGPYJ58,fe67ba5927c9d3dcc45493e7096cb388a6c0fd56cc232b17595c9dab5539a5fc
ciqual,26222,nfx_3W3B2NNBKX73X80XD5QYMSKV5F,584e6de5e46d26136a2f2864665e83865b0b28cc9789cd237bc9db465d17012e
ciqual,26223,nfx_22AM29QGJXX7V9GNZ9TYZ8F9AZ,2249f1e8e213f7dcde959c251a03981b7f87eb668bee6dbe4c339921717a895b
ciqual,26229,nfx_4MEZYREC2HTTMH8JZEGXJRRWSA,08c3f797b24b44b5453605f1489b9bae187650ec3573aba4ac7192c38b6df8d5
ciqual,26230,nfx_29SX9YNKFE73FKM44JQ9WW1RRH,6845234c39cf3935984b79ab0367c4f82613f1db577128cd9abcd292626a1595
ciqual,26231,nfx_3ZCVT57R8P55R5M7VRSNENJKKC,4262fb490cb774f607a26fb7bf40188f1c43321c091e0aedcd148f6f10ff1472
ciqual,26232,nfx_3P3Z1BVKG4681NPYBMJAGMJBFM,5249a7fffa237e649d4e5236b2ac4264f58e3640c0713d8b4db548ec8fb08a8d
ciqual,26233,nfx_3D03FK2CNEETWFQAC1CC5J9XDD,09f61be64d99df4b628ea36015bb915c22fe0045a05734fb4d4154c093996bf6
ciqual,26234,nfx_4DFMFRZ7AV15V8SACXA8F03B2G,13ee7d1fa0e7a8be59f8c67a8b2573edb80b94ef02008663f612cd7b0b8ae36c
ciqual,26235,nfx_1T0RZ0TH05CMXPN35587B44H9C,8d32ed87b3d42eb43bcb13fce51b354b6aa2a96166054d15c3562b9891cf8c98
ciqual,26236,nfx_2CFS4GBSAR0G5T6MB6XN68QZ1A,4314997c50118fd12573815841b006f050ec56cd8ad16a092d604c0d8824b901
ciqual,26237,nfx_4N06MT3MMH7YNJT977WK7YXY98,18948d0357d4500dd71874a0f307a25a9e83c71cac987ed1ff473ea0cdae4627
ciqual,26238,nfx_0CQ7HC6V6EMZRYAQHN4ZV79R4B,08ec009188be9fdc5e3b797866fd1e983ac563d30615a3884a6a00dc67d03423
ciqual,26239,nfx_1YZD7TK37CYZ107Q1EBR6K4W98,b90331ffb040e0189feae61eceb9c373e2e5737b63dba239089051eb4185027d
ciqual,26240,nfx_4RRWJDDWEF04R1G7KTS7K0SF5P,81a65d153d6a15efdfd94e111156e4596d0657617c11340250c3e6eb86a37268
ciqual,26241,nfx_1SCARSW1NQC718EP5X5HYVYCTS,2679c461efd9a9da3bc3131e93454b4ae3b2cf9fdf251fed1c77a3b08f3f04dc
ciqual,26242,nfx_7KRDXSJY9XRXPT9BGYBFS3G0M8,011edc643a03fb9d0e43b86329f81af10c3ed67960c2a363c18330c87380fd2f
ciqual,26243,nfx_0P2ANWYN26HWF9WJD8VERKPMPS,abd114309dd06853a9454e4ae915433082d2019d515b7955f37ca945dcfe195a
ciqual,26244,nfx_72E4FNS8M9SVGZKZZPJVKY288E,e7539d0b3dbd99092da1481cf1246b92bd3673fd311796276c4ee3a21f747607
ciqual,26245,nfx_5PWREAK0JR3GXXXEB2PGY91QBT,9ecc7b17e3dd915fdc1c0013167eb1ee046c1b739264c1d3ec8e8807d8285e3d
ciqual,26247,nfx_7T8A080YN0H9CNRP3HZMQ9M3QX,3ecc0e5322020175dedf8105eabe493479fc8105c25a5ddc0479639c13350188
ciqual,26248,nfx_2TATQFFW5GHPAEX1CWW48C8B39,43fe479e7c20e9a3bb2974e96379349da26a5f1d46f20c2c529b4a09445f1f95
ciqual,26249,nfx_12NYMXVAJCHNZ4EGKBP8XHNKK1,5e390f395b055af40568ce8d3f2d2827b117037b9be2b5760c1679f6fd7c89e5
ciqual,26256,nfx_7JFE0PZ6FNSYDB2F4FNGCDSDW8,b7b01067d77d8d8b39d504dbfc642fa4d7533f18b8a299b8f3aeb709f664a4d9
ciqual,26257,nfx_5BA7TWH5P2C4NTX4J3XJABS37V,746156e565a344f6902499909a5ad2c059f06e92b470347e8e03d7cbeb074559
ciqual,26258,nfx_6SN1MF15W3G9KHED2ZRYYE7QB7,dd0be9130590aa5d58490b6acee1c99824bb50660d3929b036ac7ed4d5052fd9
ciqual,26259,nfx_4S88NVKV6QJA5NR0Y6F2Y56MHK,e5cbf36bf0c242d4a3676726d53da72a09256415daa8a6503bd17ccd407f79b1
ciqual,26260,nfx_4XZ2TZCYS8NB6C6ZSKTMM3GW74,3b0737d9ba355b944855e47af8dd36d2a34007cecc3c643b85f4619d08cc4ab8
ciqual,26261,nfx_6BCY0J5GG36W3E39YYEX0BYQNE,d599122eff6673b3273b910d1a0b3d65c11f30b40e687f4d24d2aca3dcd01169
ciqual,26262,nfx_6PS28WSRCEGSSEJY9Q90RQMJW8,a4f2322d714567ad01d5c0a097685a4e260494b4fc310751f84123985b648c84
ciqual,26263,nfx_3504VZ72K88Z7QVASSE4ZE11MK,704fed90835f43bec10d6fd1a70cf73d4e37168e60187f9cb5ae643dcf6438d9
ciqual,26264,nfx_0RC1K2F0FXZWQM1XV8J5WRVB4S,28d855307210b6e11c511368ed70faa87464e343d9e4c01573ecf5d4bae65099
ciqual,26265,nfx_2F917K1P0AHHYVB3XX8W1Z6DKP,398278a5026ceed66ae68cde3fec635d53c66f687ade245c0ac86598d1474182
ciqual,26266,nfx_0G9FDC4HX8QRYCSMH8HBMCE4QX,1143f297db92b70f78e318e1466b8516e1a8753500b97f0135a354aea765095b
ciqual,26267,nfx_5K7W3M82VWQJSBWG70J0587G4C,6e71f9c4650734af733a21f901d377f92a7069421684d7c729486f4962ec6354
ciqual,26268,nfx_262VXCWHRCXVJBPDSWADW1WJWV,5d183ea7bc401df07f1234a1fc2a2dfa1c9138db34f4c72447efdec9fd102bc1
ciqual,26269,nfx_4MRBSQS7DVBF4MH47TEEWSKQQ8,79ee8960af9cff336806d1e9dbea7928ecdaca61364beb3148b47762bf6e9c3a
ciqual,26270,nfx_2K5BFTR43CSDFW4TXP0B4MR57J,0ee2f9b5ddd57ac6da9d3d42a7c1a932f3b08c04ea0e1381bac70de4696e9a6e
ciqual,26271,nfx_0RZJH8FZAG31KS3M8YGD35NT04,2638bffcf370bd86170d1e947c8d373daa356cae0712c41965c472a79fa9020a
ciqual,26272,nfx_3P7ENEJQ70JB7NCJ5CZTRD0HFJ,2f3b0978e7e4a4a4946ab41bd3f7e220a7951c2713fa186ca6407bceb8df4bf5
ciqual,26273,nfx_7XN4YQHYCQMA91G8AMC2S851C2,c343ae4381f2011b5d4108dad72c0bb9e5edd45a2053fbccb6cd4006767d21e7
ciqual,26274,nfx_790YBFNJAPFZJ4JC0K6QVWFW8M,b2cf6101ee0404ef4481ffedf39ffbeb8807c714282bf6aa03fc375567b0b4a3
ciqual,26275,nfx_266PVTWNSMMVJM3CDFSK5G1V3Y,8ede758b62746c678c58cf0801c7ca72200ec11a2c7526c352202a6d3ffa2a6d
ciqual,26276,nfx_2K7H6JGK7D9SH0NG1W8CPCCKHV,763e6f9cbf413f40096eeaec968f3d2d65a81e498719be0903c34b4588d8e788
ciqual,26277,nfx_0850YT1EW39GTQ33KZAEH0N873,488908132fdb991ecba5b35c490b34dccdc816c86bdc56c7a8bc711322735154
ciqual,26278,nfx_40VWY31SDXABXK44Y4TJ2VZK0P,72eea00a8c40f7e10d28d0e0c39dbf77460d3d9917c034fde6046582fa2f6ede
ciqual,26279,nfx_2696C6T6JGACB2QQSG51YSCNKE,b9be0fc150cbf01fbff3e97cec8c07d8a527951ed0f0ad7fbe2feadcd562957e
ciqual,26280,nfx_52DD9QW88M2T90565WN8G9EAGP,3627a21c6f57a7922dc878fe8330211d2e178ee958e6682089b2b0e1da87d27b
ciqual,26281,nfx_28A6GB2F3BRJ99F6EM9826PR66,d565795648aadc1a4443a8eb0eaab335adebed5f0238af379a09d3db4e8336e2
ciqual,26282,nfx_3ZFPPGMX1E0G2C6JVKJ6AKNHWN,056b660ffc29fccdd1f8bb542bcbfaa17879e84dcf695b032ce353b7872f3c47
ciqual,26692,nfx_4XR9MACMCVJY3MTF5YS77PSXBZ,d5794d85b14eaf6f2ff406cba020c2af06625e3b48532ce812a895453f00de0e
ciqual,26693,nfx_62V7M3QDYAH7XH9GMYM727TEE9,d571bb9d9e567e33a05e1504f61a0f2b3dbc3f77c78d7c9303fdd26082f0aab2
ciqual,26694,nfx_53278D8Z331NJ9HE75XPABHXCJ,b35fd8a84922c483e7850407dddfed59b3180fdba68113a36ea8267976c3821c
ciqual,26695,nfx_5BW9FQR0VKV5FQ0FBKBN1RMQRZ,55c4451bcc8a3aad69b8989bf4c11096ae5df99e97c17e333cc7c9f95babd427
ciqual,26696,nfx_09GTEMD72VWG0Y9AHYNNHV77F8,f2a327f1f6200c6f42aa65c1d7120c78047413dab4554c8a087d0697f19f1985
ciqual,26697,nfx_7Z3R18DACAPJQMS2MHR7QK288F,40a3e1d4c84d1c27370925f4e01cdf9d4a87419facd420dc5551d1ce00d7a3dd
ciqual,26698,nfx_3W3B5SS6X5M0ZDDM1RBDVGXN7H,fedd6ab90cf1937be51678582f7cf4994f8b9560b6c841999e46bf56a5a2f01a
ciqual,26700,nfx_79Z8203WN9H41915CR9FNAQF7F,ff648a6673c38e69cdb23f30738dfa1c852771ee6e21abd485dd6f77eb05fc63
ciqual,26998,nfx_6Z04FY53QED8KWWQFY2JFAJY5E,8e586864252b0a970ed11ed64b3c427b10a7a65140be41457f2e3e4d695b40d4
ciqual,26999,nfx_21B6HX0KWEF04DJSPHKK7W1WV2,93abdd0b0afa7bf738a5d402c64a90832a87c85614453c513a87f2330a93c446
ciqual,27000,nfx_2N0QCR9Q6K46Y541MCQBPCJ0KV,5912f3a137b4b1975afbecce966453efd71394f4cce5ad1550afdd4df2c5d1c0
ciqual,27001,nfx_1DXGZD72VFHSTBKAW2XCSA0VVK,f68dc0456efdf70513fafd66b1ae7173b99c1df0e27802ee1c07f32a1f9002c4
ciqual,27002,nfx_411FDMA34VAZK0VA6SYA7K4J88,f16e1c67390aebd5424a4d6950361e5d893673649a564eafafb5ef0a235f4158
ciqual,27003,nfx_0RRD2E0261FZ67PJ33MEDDPZD0,40a672e7a058d0085c9ee3d6f3121d6c6587fc15b2cd357abe757e2a1e38f729
ciqual,27004,nfx_2ZAYB9YGR6D81BYGYBSCPYND7Q,6d107f4dad5c9fa3ac7a17d49fd8e3c364147098c2a3d08c584a8174203e6155
ciqual,27005,nfx_67QQNK57DFY6CS2PKGMF29880S,2f14e7badea4e8f25fc656c60ef61a6ad39d33af8129c32a922d79a0a3a0cdaf
ciqual,27006,nfx_6Y9N1S7SCA7V0EFRV02TZQ1CAT,68abf689fb0fe12837c97b1224dc1c3dcabe91fd9a78b8e4b25b93d60f2cf12d
ciqual,27007,nfx_78MM4VTJRMYK8H6VV3ZJPB0EP8,665469811b8049bec12292c9f3754eefd378bb602cdb2563fdf470a304521d59
ciqual,27008,nfx_2M9ENCVCWRE9274F4H75ZFCSDB,2dc30f97b8b05ba26ac611876d6080167482611fcc5014a61395cc8dc65144d2
ciqual,27009,nfx_2TGC21NDAH9ANPAQ9RR8V14RCV,19cd2bdc5011e24420a6368622f8a5ae5f2783af5274b7914851768a3a885b71
ciqual,27010,nfx_0ADGQQMM0R03ERV786NP9A6G78,3328e43ea41160c96326409101cb00fc99c42218d1391313067b062225d788c1
ciqual,27011,nfx_5CNST3N4ZTJ63J5WQBTT0WJK36,6c1d84b2304dd5c8b39097ace9525cbc020da18386c17c9612a530ed6d9bd9c6
ciqual,27012,nfx_6H2XVHB54S7003MP52C4YMW56X,ca3c8399b513924e2a2a647f1430ba6d78b6adefbbdf899f6c8598c5acd38376
ciqual,27014,nfx_6RZ152HF4QMQD45DSFYRQXXKTT,fd165a61795ccbcb00bd58f813ff4c60feab0f58d3d548b513cc4ef057514f8d
ciqual,27015,nfx_6MJ0AGWAZ1KNFXV96S9625NEE3,0dadb916dc91776f33477698c663d0fe39566e93a015fd74b23763dfd5f870ee
ciqual,27016,nfx_6CVT6D3FFCVCHEF1KKEWKNKBQJ,2601d75be0dabedfa0f5b616dcb6eb5b8fda62e7c18f48b9d9fb9a2591c314bb
ciqual,27017,nfx_0MSJ78VDRFR06SE0M64YJ8TK0T,4124a381b840f1bb0aa0cff101630ee7fb592aba6cc36e845f29e1753a64f35d
ciqual,27018,nfx_124PFSJYMRNFKZ0EPFKT75VAD1,35ff6cab97d3086baac1c99838c9a0fbb72f9fa9b0db2d3b5945f65e0e2f92af
ciqual,27019,nfx_5B28T89VFKPAXHTA629F162RG6,c9b6b06c37c58840a2403777e68cbf8611085c7bb831e0667cc0bcc876a58ebe
ciqual,27021,nfx_12AB6GVZECJYEZ1W0KK3EQ0JBM,f0d51923a4f201a9c5cd4fb6d196f391d56a50d7ee759be3b4c3084ad2f5c55e
ciqual,27023,nfx_7DPZEEQ4QN0VV7EYNFQ0HR8V1E,70ee81b0ea9b4542249e28b1def99a16794498a67573480045da8300be9bd6a3
ciqual,27024,nfx_1Z5QMEM1TW4Y8XJY6FDEJ8CC5H,42e7044f8d96eebbf56ae9e640cf55746323c7f37d265119361b6d5403ba2271
ciqual,27025,nfx_4XB166HK05ARVBWMAWRT1J2WNX,160e1148d2dde64467ea37b0164675ae9b36e9f89424a3638626b58cbc61a81c
ciqual,27029,nfx_2KNVNQFM8VC1XAEGNMD3YYW5VX,813040c355629dcc14e7be711612b97c94c1b9cc85383542299071de5759bd69
ciqual,27030,nfx_3RXYY8KN7T7WXJ0W52C7KM3CRA,2fe82262c7d4b6042aa75fe437923b222c64d60f6a471c2747245a2fb2d3784c
ciqual,27031,nfx_45N5HQXKX17RQPNEN0KJDC855T,762577867392d13275dc0fc9960e8d1f333bc10b6a058e3109707c7959a21c31
ciqual,28001,nfx_51BR1JHBAXM3C93FNQDCWZW6MJ,9bd783a17093c015bf426b230b850e5c47cef7ebe791f5c8bb8343400eb90f69
ciqual,28002,nfx_4XZFP36AYMFJ5ZAWJC05QHXSNH,84cd25ef684cbede1802a97e523f31e5788b3147658d46e3484638892723c993
ciqual,28009,nfx_2E3MA81P8XXBS87BCNW21XPSQ2,58d83e24f9b5fc864f7d05ddc1b24122a2d45c3e5eb61f0d64d89d71dc2adddd
ciqual,28010,nfx_6ME2EY6RCNFT52BABG3XFP2F2H,96f337ee24e4951026c5d8b5cea9d797f11c4482eaf2c136d68798f900fc8cea
ciqual,28100,nfx_70QRSX5ZC6KGHGJ3Q5V42JBJDV,b3330a7c3c5224fa5728a5f0b02aa883fed1c6ca7a764b4d3f73370c7766f966
ciqual,28101,nfx_0F53Y1WV3876WY14ZAGA0Q5V5A,b789d4c606e2c5e2f7bade42e796396d58097ae53543480b05ac6ea4c44adb6e
ciqual,28102,nfx_20VJ1SPJAEJ7FKVKBN3SVMRCGC,29b91e1277c22a2dc07661df11ca55876e946a8ed8395916a2bec2fe74442274
ciqual,28103,nfx_5G25XKC2RW9ZC9XMCXWP76Y0C1,7cead6406f686dd62193778483f5e181a2beda717f8bd9c32666aab92d4350bf
ciqual,28104,nfx_6ACR4TTS3V0V3JRN24B8P2ZKNK,742c3515dc4469386077228a8b18785beeb6aa900440957a01162901a238f6c4
ciqual,28105,nfx_28FD7NYKKRSDW3ECH2XHHGQ4Z3,aca76ef5fafaf833942339859f23dc404b4eb3207e971ded9fc6d1f29b2d0970
ciqual,28202,nfx_3YH37DTQWFRD5SQ06JSQZQ38WM,6e399091c077d983778cf0cd20a14a6e88ef8830113a4408e636b8904663766a
ciqual,28203,nfx_705K06BHW2926WN5Q3JZ64KD7E,5e40e27d88d484957c79664f80bc3a5956f0f208382bb45d7a93611a1ea6740e
ciqual,28204,nfx_6XN1YHAXKFA7J39N8J54DHWNCT,0fd3dee7a98f43bff07a63ff627450910c3835f90aa8e4e4329e87f8dabc5207
ciqual,28205,nfx_77C42QN38Y5VS8R3PFQM9J9W6Q,5075a13d2653bafb6be41229ca5498c6633595041bfc8eb8ff586372d6893ce9
ciqual,28300,nfx_783WVC3K1F34TW09CG1BWT0BQY,af51ccd405550870139a1575134d18bd38acc19cec5fec2bb9dfc5e90593ce13
ciqual,28301,nfx_7D1403GC02EMAAPCA6PK2A9F5X,21a401aefccb32ad67eea5421730666aea1776d924243171505163ed4a97c812
ciqual,28302,nfx_3CR4X5AAHX11EMQM45Y7R3D59D,4067db2abe50eea94bae1a7357cc16b5ccfb5aad50f15d60d9dffd4bdc343d97
ciqual,28400,nfx_6MAE94TSSBE92S8V1PDNZ2KHMZ,2f263c9891dc2d0acbfc98c11f61b91209e98db7855a179dcada1cbca6b46255
ciqual,28401,nfx_6P7SAWDVD86X0FHW73JVRG3C7A,be8fddec1ec2a48000bc1a1f00a48a7473949c87c3bea7de020f7d62ca057a60
ciqual,28451,nfx_6EQPMHD9QNR21557M5NNZSQ7PM,6ae995d932767312e023439ec326640542cf69d054a7d1be3c5ccc51824eb3a3
ciqual,28460,nfx_736SZS34W0SMXY66FH0YBGPE54,4f6304ed7c32a83705ae09cca2ed5b462df0f1b15698ba709186a51990f5b667
ciqual,28461,nfx_4H6YZND7M67PTHBJ4082FD9WBD,7c282d1f49e170e96e182f50848af3813c31c3cddf66fbb85955a5b62df4478e
ciqual,28470,nfx_4PXJ16943JPE1HPB96EF9VJ265,cb9807ed81b33ea7e6e85a8a798e445dd24288befb68dad6346981c18e3cbe22
ciqual,28471,nfx_0DQZR4HW5XR5PZ7A9PQJT7PAVV,509e14702efa8be3f67937a826ba7a08356d189cf0d51dcc1fdb9b0ec543ac65
ciqual,28472,nfx_4E77PDXWJ1PBWX1T2FQM154NDR,b977413fdb030e756f7df16317bc5334c463469a253362ea49eb4a3a1d3a031b
ciqual,28473,nfx_7Q5CNAT46F40W9KD5FD8KJ8Y9Q,7d19846dc5a8183359ced60a33fe801175598be9045247fb13a4bf7bc21d37ac
ciqual,28474,nfx_7ZE525KW9SQJ6B4MFSZQTMS2Z3,6a64a5997193aa9cd51de7b6d2cf8a4387577e3feaad136887886644563eca33
ciqual,28475,nfx_080R6TXJJYCBH59GPQEC3NDDZR,fd18e476304de8ae963c80a70ba803d7193039f52594d2b6b94e7e5ef1199852
ciqual,28476,nfx_28GSAHRRWG44N21H4NFPZ2S4KF,4d4f4284a99659a90c90035e824fe564eec425bc26f00da3ecd25bc4c96f55be
ciqual,28477,nfx_79Y6GAX711P37MRGDD3CE4GKJM,a42cdb00f5c703b5c787fee8cdc5e131de1b97023aca6e5c130ef57f42ba4861
ciqual,28479,nfx_17KZDT2521WQSB49DYRNMJXZRT,9a8074d679c0049faf632f341352195bdadf0d68bc494bf53a2fd0a6d9b5a839
ciqual,28480,nfx_0YNRQ811J1QNB2PRW7Z2BXEFC4,014c02444b30e68d6ffced67ab91c6289c6b406606f4cbd5001114b5d8993e63
ciqual,28501,nfx_72XG4P7DW6E9WFC7W2DMHHCD4G,430eea984dbf8a378b29bc70254bbaca8b86f7c727c628d3ee0e17b9b26c8813
ciqual,28502,nfx_41BJ6M3VWSX7MK5EJ5GWSJDSJT,6ff2e4e8f5c20d94144b8735e3254dfe0fdb08faca46acdc6759c7c3654f5733
ciqual,28503,nfx_52WGYSJE8FJCGHY70XGSYD7HBR,06d9a69183dbe11143282515722cca69e4ef82bb27c11cad3e5aeab6497e83c8
ciqual,28504,nfx_6GV8M9GJ1PXCFZATKAGTCATVDR,bd0f6eb13a98351bf0f765b82ddbf26f998dbe72f29042dcd662a3a275320a0d
ciqual,28505,nfx_3F5C19VR7VCZJ4DGJ6309PEKWA,544d43ed9788cb8d0dc978bbe2a1966f2b9bb9acdf8138b99b11d004a0867a66
ciqual,28507,nfx_0VKS6BQF73T0V969HDSR1BY5ZZ,4a0b70f8ad404424316c999a38d9b4319ee9a8e4d33d6a6b3fd724c39a2c373f
ciqual,28530,nfx_5X6H5NC0P6QTCP9CHZ5AHV6Z5D,cda46d9312f51e6b7f2094d0be388a8909ba153b7c563ccccf5904929688b819
ciqual,28540,nfx_4E9QPFHCCRXZHXTAFXAAGGDX28,a5dda18e097295bc35673380a0857e126a0c6b2e763e3dfe22d1f51cdbe4a012
ciqual,28550,nfx_1KMKEJ4H1FPED4K73RKXEPWRVC,6c617fa3502d15956fd371d328e37a3e1f4fb1a7cf465cc1a12f8488aa0de1fc
ciqual,28700,nfx_6RVQ3Z904DDDJ8EDA45VH6462T,6c6ca07587194c6cc11e17f75c17a109cc9889b32a32137ecfe4da438a50171f
