concept_id,source,source_code,status
nfx_17KZDT2521WQSB49DYRNMJXZRT,insa,127,review
nfx_17KZDT2521WQSB49DYRNMJXZRT,insa,152,review
nfx_17KZDT2521WQSB49DYRNMJXZRT,insa,156,review
nfx_17KZDT2521WQSB49DYRNMJXZRT,insa,307,review
nfx_17KZDT2521WQSB49DYRNMJXZRT,insa,308,review
nfx_17KZDT2521WQSB49DYRNMJXZRT,insa,315,review
nfx_17KZDT2521WQSB49DYRNMJXZRT,insa,321,review
nfx_17KZDT2521WQSB49DYRNMJXZRT,insa,334,review
nfx_17KZDT2521WQSB49DYRNMJXZRT,insa,99,review
nfx_17M25HX31F05XK2JX0YDCG79T7,ciqual,20065,review
nfx_17M25HX31F05XK2JX0YDCG79T7,ciqual,20069,review
nfx_17M25HX31F05XK2JX0YDCG79T7,ciqual,20116,review
nfx_17M25HX31F05XK2JX0YDCG79T7,ciqual,20167,review
nfx_17M25HX31F05XK2JX0YDCG79T7,ciqual,20218,review
nfx_17M25HX31F05XK2JX0YDCG79T7,ciqual,20296,review
nfx_17M25HX31F05XK2JX0YDCG79T7,ciqual,20340,review
nfx_17M25HX31F05XK2JX0YDCG79T7,insa,560,review
nfx_17M25HX31F05XK2JX0YDCG79T7,insa,560,review
nfx_17M25HX31F05XK2JX0YDCG79T7,insa,560,review
nfx_17M25HX31F05XK2JX0YDCG79T7,insa,560,review
nfx_17M25HX31F05XK2JX0YDCG79T7,insa,560,review
nfx_17M25HX31F05XK2JX0YDCG79T7,insa,560,review
nfx_17M25HX31F05XK2JX0YDCG79T7,insa,560,review
nfx_17PTSTTKWWAW56FEJJSKDR67BQ,ciqual,13160,review
nfx_17PTSTTKWWAW56FEJJSKDR67BQ,insa,240009,review
nfx_17YBMV0Z465FPAZXPFVW5ECNCN,ciqual,30797,review
nfx_17YBMV0Z465FPAZXPFVW5ECNCN,ciqual,30797,review
nfx_17YBMV0Z465FPAZXPFVW5ECNCN,ciqual,30797,review
nfx_17YBMV0Z465FPAZXPFVW5ECNCN,insa,2120000010,review
nfx_17YBMV0Z465FPAZXPFVW5ECNCN,insa,2120000011,review
nfx_17YBMV0Z465FPAZXPFVW5ECNCN,insa,352,review
nfx_186Y5A41G2XRXAXDGJRP54VJ1K,ciqual,9437,review
nfx_186Y5A41G2XRXAXDGJRP54VJ1K,ciqual,9437,review
nfx_186Y5A41G2XRXAXDGJRP54VJ1K,ciqual,9437,review
nfx_186Y5A41G2XRXAXDGJRP54VJ1K,ciqual,9437,review
nfx_186Y5A41G2XRXAXDGJRP54VJ1K,ciqual,9437,review
nfx_186Y5A41G2XRXAXDGJRP54VJ1K,insa,230003,review
nfx_186Y5A41G2XRXAXDGJRP54VJ1K,insa,414,review
nfx_186Y5A41G2XRXAXDGJRP54VJ1K,insa,415,review
nfx_186Y5A41G2XRXAXDGJRP54VJ1K,insa,416,review
nfx_186Y5A41G2XRXAXDGJRP54VJ1K,insa,60100002,review
nfx_18B94DGZR8X2V11Q25RASS02B2,ciqual,4101,automatic
nfx_18B94DGZR8X2V11Q25RASS02B2,ciqual,4102,review
nfx_18B94DGZR8X2V11Q25RASS02B2,insa,593,automatic
nfx_18B94DGZR8X2V11Q25RASS02B2,insa,593,review
nfx_18FRRMCHS2EEY8J91E781N1SGH,ciqual,20170,review
nfx_18FRRMCHS2EEY8J91E781N1SGH,ciqual,20172,review
nfx_18FRRMCHS2EEY8J91E781N1SGH,ciqual,20189,review
nfx_18FRRMCHS2EEY8J91E781N1SGH,ciqual,20276,review
nfx_18FRRMCHS2EEY8J91E781N1SGH,ciqual,20343,review
nfx_18FRRMCHS2EEY8J91E781N1SGH,ciqual,20345,review
nfx_18FRRMCHS2EEY8J91E781N1SGH,ciqual,20385,review
nfx_18FRRMCHS2EEY8J91E781N1SGH,ciqual,20584,review
nfx_18FRRMCHS2EEY8J91E781N1SGH,insa,230001,review
nfx_18FRRMCHS2EEY8J91E781N1SGH,insa,230001,review
nfx_18FRRMCHS2EEY8J91E781N1SGH,insa,230001,review
nfx_18FRRMCHS2EEY8J91E781N1SGH,insa,230001,review
nfx_18FRRMCHS2EEY8J91E781N1SGH,insa,230001,review
nfx_18FRRMCHS2EEY8J91E781N1SGH,insa,230001,review
nfx_18FRRMCHS2EEY8J91E781N1SGH,insa,230001,review
nfx_18FRRMCHS2EEY8J91E781N1SGH,insa,230001,review
nfx_18H053AEN9A7402J8XQK3C4G2H,ciqual,40121,review
nfx_18H053AEN9A7402J8XQK3C4G2H,ciqual,40121,review
nfx_18H053AEN9A7402J8XQK3C4G2H,ciqual,40121,review
nfx_18H053AEN9A7402J8XQK3C4G2H,ciqual,40121,review
nfx_18H053AEN9A7402J8XQK3C4G2H,insa,1900000001,review
nfx_18H053AEN9A7402J8XQK3C4G2H,insa,321,review
nfx_18H053AEN9A7402J8XQK3C4G2H,insa,324,review
nfx_18H053AEN9A7402J8XQK3C4G2H,insa,326,review
nfx_18H79Q6K1FEJ8J8NJ6RJHZ4ENX,ciqual,19411,review
nfx_18H79Q6K1FEJ8J8NJ6RJHZ4ENX,ciqual,19411,review
nfx_18H79Q6K1FEJ8J8NJ6RJHZ4ENX,ciqual,19411,review
nfx_18H79Q6K1FEJ8J8NJ6RJHZ4ENX,insa,62,review
nfx_18H79Q6K1FEJ8J8NJ6RJHZ4ENX,insa,63,review
nfx_18H79Q6K1FEJ8J8NJ6RJHZ4ENX,insa,65,review
nfx_18HDM6C5FHCGXE7TT8VC8E1MFH,ciqual,25903,review
nfx_18HDM6C5FHCGXE7TT8VC8E1MFH,ciqual,25916,review
nfx_18HDM6C5FHCGXE7TT8VC8E1MFH,ciqual,25953,review
nfx_18HDM6C5FHCGXE7TT8VC8E1MFH,ciqual,25965,review
nfx_18HDM6C5FHCGXE7TT8VC8E1MFH,ciqual,25967,review
nfx_18HDM6C5FHCGXE7TT8VC8E1MFH,ciqual,25974,review
nfx_18HDM6C5FHCGXE7TT8VC8E1MFH,insa,789,review
nfx_18HDM6C5FHCGXE7TT8VC8E1MFH,insa,789,review
nfx_18HDM6C5FHCGXE7TT8VC8E1MFH,insa,789,review
nfx_18HDM6C5FHCGXE7TT8VC8E1MFH,insa,789,review
nfx_18HDM6C5FHCGXE7TT8VC8E1MFH,insa,789,review
nfx_18HDM6C5FHCGXE7TT8VC8E1MFH,insa,789,review
nfx_18JW077QCXPSNW6EPC78JMHTEB,ciqual,26018,automatic
nfx_18JW077QCXPSNW6EPC78JMHTEB,ciqual,26208,review
nfx_18JW077QCXPSNW6EPC78JMHTEB,insa,893,automatic
nfx_18JW077QCXPSNW6EPC78JMHTEB,insa,893,review
nfx_18JZJQHAMDMNQ09FM55ZZW7DGE,ciqual,6254,review
nfx_18JZJQHAMDMNQ09FM55ZZW7DGE,ciqual,6254,review
nfx_18JZJQHAMDMNQ09FM55ZZW7DGE,ciqual,6254,review
nfx_18JZJQHAMDMNQ09FM55ZZW7DGE,ciqual,6254,review
nfx_18JZJQHAMDMNQ09FM55ZZW7DGE,insa,198,review
nfx_18JZJQHAMDMNQ09FM55ZZW7DGE,insa,2120000003,review
nfx_18JZJQHAMDMNQ09FM55ZZW7DGE,insa,217,review
nfx_18JZJQHAMDMNQ09FM55ZZW7DGE,insa,293,review
nfx_18MNCADP6WCQJ30F9CY1TWYT61,ciqual,20904,review
nfx_18MNCADP6WCQJ30F9CY1TWYT61,insa,545,review
nfx_18QFQZ44VV9R6CCAW45WY7GWN6,ciqual,19417,review
nfx_18QFQZ44VV9R6CCAW45WY7GWN6,insa,67,review
nfx_18RV452YWHWARGHAWHYMKKPD3G,ciqual,21001,review
nfx_18RV452YWHWARGHAWHYMKKPD3G,ciqual,21003,review
nfx_18RV452YWHWARGHAWHYMKKPD3G,ciqual,21004,review
nfx_18RV452YWHWARGHAWHYMKKPD3G,ciqual,21005,review
nfx_18RV452YWHWARGHAWHYMKKPD3G,ciqual,21006,review
nfx_18RV452YWHWARGHAWHYMKKPD3G,ciqual,28002,review
nfx_18RV452YWHWARGHAWHYMKKPD3G,ciqual,28502,review
nfx_18RV452YWHWARGHAWHYMKKPD3G,ciqual,36206,review
nfx_18RV452YWHWARGHAWHYMKKPD3G,ciqual,36702,review
nfx_18RV452YWHWARGHAWHYMKKPD3G,ciqual,6540,review
nfx_18RV452YWHWARGHAWHYMKKPD3G,insa,99,review
nfx_18RV452YWHWARGHAWHYMKKPD3G,insa,99,review
nfx_18RV452YWHWARGHAWHYMKKPD3G,insa,99,review
nfx_18RV452YWHWARGHAWHYMKKPD3G,insa,99,review
nfx_18RV452YWHWARGHAWHYMKKPD3G,insa,99,review
nfx_18RV452YWHWARGHAWHYMKKPD3G,insa,99,review
nfx_18RV452YWHWARGHAWHYMKKPD3G,insa,99,review
nfx_18RV452YWHWARGHAWHYMKKPD3G,insa,99,review
nfx_18RV452YWHWARGHAWHYMKKPD3G,insa,99,review
nfx_18RV452YWHWARGHAWHYMKKPD3G,insa,99,review
nfx_18SB8K2GZAGWHAKMNM0FQ2MC9S,ciqual,24011,review
nfx_18SB8K2GZAGWHAKMNM0FQ2MC9S,ciqual,24011,review
nfx_18SB8K2GZAGWHAKMNM0FQ2MC9S,ciqual,24011,review
nfx_18SB8K2GZAGWHAKMNM0FQ2MC9S,ciqual,24011,review
nfx_18SB8K2GZAGWHAKMNM0FQ2MC9S,ciqual,24011,review
nfx_18SB8K2GZAGWHAKMNM0FQ2MC9S,ciqual,24011,review
nfx_18SB8K2GZAGWHAKMNM0FQ2MC9S,ciqual,24011,review
nfx_18SB8K2GZAGWHAKMNM0FQ2MC9S,ciqual,24011,review
nfx_18SB8K2GZAGWHAKMNM0FQ2MC9S,insa,455,review
nfx_18SB8K2GZAGWHAKMNM0FQ2MC9S,insa,456,review
nfx_18SB8K2GZAGWHAKMNM0FQ2MC9S,insa,459,review
nfx_18SB8K2GZAGWHAKMNM0FQ2MC9S,insa,460,review
nfx_18SB8K2GZAGWHAKMNM0FQ2MC9S,insa,463,review
nfx_18SB8K2GZAGWHAKMNM0FQ2MC9S,insa,464,review
nfx_18SB8K2GZAGWHAKMNM0FQ2MC9S,insa,466,review
nfx_18SB8K2GZAGWHAKMNM0FQ2MC9S,insa,469,review
nfx_18W9JZD7AJGX3H7RWAYJS8HKG3,ciqual,20236,review
nfx_18W9JZD7AJGX3H7RWAYJS8HKG3,insa,581,review
nfx_18YSBNTWV01SYZ64F6H5E7WVSG,ciqual,9821,review
nfx_18YSBNTWV01SYZ64F6H5E7WVSG,ciqual,9821,review
nfx_18YSBNTWV01SYZ64F6H5E7WVSG,insa,418,review
nfx_18YSBNTWV01SYZ64F6H5E7WVSG,insa,422,review
nfx_195R4WDEEGJKBPJXVEHAWG55A3,ciqual,31071,review
nfx_195R4WDEEGJKBPJXVEHAWG55A3,insa,506,review
nfx_197PJBFN0NENFY41Z2AN5S8539,ciqual,6110,review
nfx_197PJBFN0NENFY41Z2AN5S8539,ciqual,6111,review
nfx_197PJBFN0NENFY41Z2AN5S8539,ciqual,6205,review
nfx_197PJBFN0NENFY41Z2AN5S8539,ciqual,6207,review
nfx_197PJBFN0NENFY41Z2AN5S8539,ciqual,6211,review
nfx_197PJBFN0NENFY41Z2AN5S8539,ciqual,6907,review
nfx_197PJBFN0NENFY41Z2AN5S8539,insa,218,review
nfx_197PJBFN0NENFY41Z2AN5S8539,insa,218,review
nfx_197PJBFN0NENFY41Z2AN5S8539,insa,218,review
nfx_197PJBFN0NENFY41Z2AN5S8539,insa,218,review
nfx_197PJBFN0NENFY41Z2AN5S8539,insa,218,review
nfx_197PJBFN0NENFY41Z2AN5S8539,insa,218,review
nfx_197YVY8B3VC03D1Y3EMWVEPXDX,ciqual,7420,review
nfx_197YVY8B3VC03D1Y3EMWVEPXDX,ciqual,7420,review
nfx_197YVY8B3VC03D1Y3EMWVEPXDX,ciqual,7420,review
nfx_197YVY8B3VC03D1Y3EMWVEPXDX,ciqual,7420,review
nfx_197YVY8B3VC03D1Y3EMWVEPXDX,insa,433,review
nfx_197YVY8B3VC03D1Y3EMWVEPXDX,insa,435,review
nfx_197YVY8B3VC03D1Y3EMWVEPXDX,insa,436,review
nfx_197YVY8B3VC03D1Y3EMWVEPXDX,insa,442,review
nfx_1997AHFVJNB7NQGGWN1D01H3QN,ciqual,19864,review
nfx_1997AHFVJNB7NQGGWN1D01H3QN,insa,524,review
nfx_19B5KSTQWXPKX5SBGGRAR4Q25V,ciqual,20072,review
nfx_19B5KSTQWXPKX5SBGGRAR4Q25V,ciqual,20101,review
nfx_19B5KSTQWXPKX5SBGGRAR4Q25V,ciqual,20263,review
nfx_19B5KSTQWXPKX5SBGGRAR4Q25V,ciqual,20279,review
nfx_19B5KSTQWXPKX5SBGGRAR4Q25V,ciqual,20282,review
nfx_19B5KSTQWXPKX5SBGGRAR4Q25V,insa,606,review
nfx_19B5KSTQWXPKX5SBGGRAR4Q25V,insa,606,review
nfx_19B5KSTQWXPKX5SBGGRAR4Q25V,insa,606,review
nfx_19B5KSTQWXPKX5SBGGRAR4Q25V,insa,606,review
nfx_19B5KSTQWXPKX5SBGGRAR4Q25V,insa,606,review
nfx_19NMFM56TFZARHZJZRQ4648AMW,ciqual,25957,review
nfx_19NMFM56TFZARHZJZRQ4648AMW,ciqual,25957,review
nfx_19NMFM56TFZARHZJZRQ4648AMW,ciqual,25957,review
nfx_19NMFM56TFZARHZJZRQ4648AMW,insa,1110,review
nfx_19NMFM56TFZARHZJZRQ4648AMW,insa,1111,review
nfx_19NMFM56TFZARHZJZRQ4648AMW,insa,781,review
nfx_19QZAY9E4ZWB2D2XFTXYQF2MX1,ciqual,18069,review
nfx_19QZAY9E4ZWB2D2XFTXYQF2MX1,insa,776,review
nfx_19TW5E58BXWABPGE69E5MR4YMZ,ciqual,9108,review
nfx_19TW5E58BXWABPGE69E5MR4YMZ,ciqual,9108,review
nfx_19TW5E58BXWABPGE69E5MR4YMZ,ciqual,9108,review
nfx_19TW5E58BXWABPGE69E5MR4YMZ,insa,400,review
nfx_19TW5E58BXWABPGE69E5MR4YMZ,insa,401,review
nfx_19TW5E58BXWABPGE69E5MR4YMZ,insa,402,review
nfx_1A1A8Z74Q5F91T3VX3WBCSXQPN,ciqual,19538,review
nfx_1A1A8Z74Q5F91T3VX3WBCSXQPN,insa,1900000067,review
nfx_1A1RGR4X8M3MV60RFWMZ5FHN97,ciqual,6252,review
nfx_1A1RGR4X8M3MV60RFWMZ5FHN97,ciqual,6252,review
nfx_1A1RGR4X8M3MV60RFWMZ5FHN97,ciqual,6252,review
nfx_1A1RGR4X8M3MV60RFWMZ5FHN97,ciqual,6252,review
nfx_1A1RGR4X8M3MV60RFWMZ5FHN97,insa,198,review
nfx_1A1RGR4X8M3MV60RFWMZ5FHN97,insa,2120000003,review
nfx_1A1RGR4X8M3MV60RFWMZ5FHN97,insa,217,review
nfx_1A1RGR4X8M3MV60RFWMZ5FHN97,insa,293,review
nfx_1A5S8HEM3M4NQ8R6PQQSK7PWHN,ciqual,25903,review
nfx_1A5S8HEM3M4NQ8R6PQQSK7PWHN,ciqual,25916,review
nfx_1A5S8HEM3M4NQ8R6PQQSK7PWHN,ciqual,25953,review
nfx_1A5S8HEM3M4NQ8R6PQQSK7PWHN,ciqual,25967,review
nfx_1A5S8HEM3M4NQ8R6PQQSK7PWHN,ciqual,25974,review
nfx_1A5S8HEM3M4NQ8R6PQQSK7PWHN,insa,790,review
nfx_1A5S8HEM3M4NQ8R6PQQSK7PWHN,insa,790,review
nfx_1A5S8HEM3M4NQ8R6PQQSK7PWHN,insa,790,review
nfx_1A5S8HEM3M4NQ8R6PQQSK7PWHN,insa,790,review
nfx_1A5S8HEM3M4NQ8R6PQQSK7PWHN,insa,790,review
nfx_1A6D8760571Z7F5PS1KY2CDGDP,ciqual,20501,review
nfx_1A6D8760571Z7F5PS1KY2CDGDP,ciqual,20529,review
nfx_1A6D8760571Z7F5PS1KY2CDGDP,ciqual,20530,review
nfx_1A6D8760571Z7F5PS1KY2CDGDP,insa,1202,review
nfx_1A6D8760571Z7F5PS1KY2CDGDP,insa,1202,review
nfx_1A6D8760571Z7F5PS1KY2CDGDP,insa,1202,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,ciqual,11051,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,ciqual,11097,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,ciqual,11100,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,ciqual,11101,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,ciqual,11102,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,ciqual,11105,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,ciqual,11107,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,ciqual,11114,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,ciqual,11120,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,ciqual,11163,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,ciqual,11170,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,ciqual,11177,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,ciqual,11178,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,ciqual,11184,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,ciqual,11187,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,ciqual,11202,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,ciqual,11203,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,ciqual,11208,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,ciqual,11210,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,ciqual,11218,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,ciqual,11240,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,ciqual,11243,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,ciqual,11244,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,ciqual,11301,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,ciqual,11302,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,ciqual,25525,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,insa,932,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,insa,932,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,insa,932,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,insa,932,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,insa,932,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,insa,932,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,insa,932,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,insa,932,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,insa,932,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,insa,932,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,insa,932,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,insa,932,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,insa,932,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,insa,932,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,insa,932,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,insa,932,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,insa,932,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,insa,932,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,insa,932,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,insa,932,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,insa,932,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,insa,932,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,insa,932,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,insa,932,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,insa,932,review
nfx_1AAV2CZ74JAQ47HPZGJNARAX2C,insa,932,review
nfx_1AVWH5FFREZTTRCXWFP43RS15R,ciqual,25646,review
nfx_1AVWH5FFREZTTRCXWFP43RS15R,ciqual,25646,review
nfx_1AVWH5FFREZTTRCXWFP43RS15R,ciqual,25646,review
nfx_1AVWH5FFREZTTRCXWFP43RS15R,ciqual,25646,review
nfx_1AVWH5FFREZTTRCXWFP43RS15R,ciqual,25646,review
nfx_1AVWH5FFREZTTRCXWFP43RS15R,ciqual,25646,review
nfx_1AVWH5FFREZTTRCXWFP43RS15R,ciqual,25646,review
nfx_1AVWH5FFREZTTRCXWFP43RS15R,ciqual,25646,review
nfx_1AVWH5FFREZTTRCXWFP43RS15R,ciqual,25646,review
nfx_1AVWH5FFREZTTRCXWFP43RS15R,ciqual,25646,review
nfx_1AVWH5FFREZTTRCXWFP43RS15R,ciqual,25646,review
nfx_1AVWH5FFREZTTRCXWFP43RS15R,ciqual,25646,review
nfx_1AVWH5FFREZTTRCXWFP43RS15R,ciqual,25646,review
nfx_1AVWH5FFREZTTRCXWFP43RS15R,insa,220006,review
nfx_1AVWH5FFREZTTRCXWFP43RS15R,insa,220008,review
nfx_1AVWH5FFREZTTRCXWFP43RS15R,insa,220009,review
nfx_1AVWH5FFREZTTRCXWFP43RS15R,insa,220010,review
nfx_1AVWH5FFREZTTRCXWFP43RS15R,insa,220019,review
nfx_1AVWH5FFREZTTRCXWFP43RS15R,insa,40,review
nfx_1AVWH5FFREZTTRCXWFP43RS15R,insa,41,review
nfx_1AVWH5FFREZTTRCXWFP43RS15R,insa,47,review
nfx_1AVWH5FFREZTTRCXWFP43RS15R,insa,50800024,review
nfx_1AVWH5FFREZTTRCXWFP43RS15R,insa,50800032,review
nfx_1AVWH5FFREZTTRCXWFP43RS15R,insa,53,review
nfx_1AVWH5FFREZTTRCXWFP43RS15R,insa,54,review
nfx_1AVWH5FFREZTTRCXWFP43RS15R,insa,55,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,ciqual,12040,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,ciqual,12040,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,ciqual,12040,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,ciqual,12040,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,ciqual,12040,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,ciqual,12040,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,ciqual,12040,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,ciqual,12040,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,ciqual,12040,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,ciqual,12040,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,ciqual,12040,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,ciqual,12040,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,ciqual,12040,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,ciqual,12040,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,ciqual,12040,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,ciqual,12040,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,ciqual,12040,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,ciqual,12040,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,insa,220006,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,insa,220008,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,insa,220009,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,insa,220010,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,insa,220019,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,insa,34,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,insa,35,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,insa,36,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,insa,37,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,insa,38,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,insa,40,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,insa,41,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,insa,47,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,insa,50800024,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,insa,50800032,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,insa,53,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,insa,54,review
nfx_1B2AEH56A5EZDS4TYQWQFV93G2,insa,55,review
nfx_1B2ZAHHJMDDTB1NYY6WDV6BX5H,ciqual,9232,review
nfx_1B2ZAHHJMDDTB1NYY6WDV6BX5H,ciqual,9545,review
nfx_1B2ZAHHJMDDTB1NYY6WDV6BX5H,ciqual,9614,review
nfx_1B2ZAHHJMDDTB1NYY6WDV6BX5H,insa,1900000074,review
nfx_1B2ZAHHJMDDTB1NYY6WDV6BX5H,insa,1900000074,review
nfx_1B2ZAHHJMDDTB1NYY6WDV6BX5H,insa,1900000074,review
nfx_1BHB5F3FVDESVSA3HE8973FJ4P,ciqual,13013,review
nfx_1BHB5F3FVDESVSA3HE8973FJ4P,insa,650,review
nfx_1BK2Q2H3F00CE2575ZZ8FEB77J,ciqual,10024,automatic
nfx_1BK2Q2H3F00CE2575ZZ8FEB77J,insa,922,automatic
nfx_1BKWXH08CDS2BJYB4XFG6TGTTS,ciqual,23000,review
nfx_1BKWXH08CDS2BJYB4XFG6TGTTS,ciqual,23008,review
nfx_1BKWXH08CDS2BJYB4XFG6TGTTS,ciqual,23023,review
nfx_1BKWXH08CDS2BJYB4XFG6TGTTS,ciqual,23030,review
nfx_1BKWXH08CDS2BJYB4XFG6TGTTS,ciqual,23033,review
nfx_1BKWXH08CDS2BJYB4XFG6TGTTS,ciqual,23122,review
nfx_1BKWXH08CDS2BJYB4XFG6TGTTS,ciqual,23803,review
nfx_1BKWXH08CDS2BJYB4XFG6TGTTS,insa,476,review
nfx_1BKWXH08CDS2BJYB4XFG6TGTTS,insa,476,review
nfx_1BKWXH08CDS2BJYB4XFG6TGTTS,insa,476,review
nfx_1BKWXH08CDS2BJYB4XFG6TGTTS,insa,476,review
nfx_1BKWXH08CDS2BJYB4XFG6TGTTS,insa,476,review
nfx_1BKWXH08CDS2BJYB4XFG6TGTTS,insa,476,review
nfx_1BKWXH08CDS2BJYB4XFG6TGTTS,insa,476,review
nfx_1BM8MSZ14974X3RHX3EP344GVX,ciqual,11107,review
nfx_1BM8MSZ14974X3RHX3EP344GVX,insa,960,review
nfx_1BNVHCKMCWNF7HQFRBSZNFFQ9K,ciqual,10003,review
nfx_1BNVHCKMCWNF7HQFRBSZNFFQ9K,ciqual,10048,review
nfx_1BNVHCKMCWNF7HQFRBSZNFFQ9K,ciqual,10049,review
nfx_1BNVHCKMCWNF7HQFRBSZNFFQ9K,insa,1900000098,review
nfx_1BNVHCKMCWNF7HQFRBSZNFFQ9K,insa,1900000098,review
nfx_1BNVHCKMCWNF7HQFRBSZNFFQ9K,insa,1900000098,review
nfx_1BTZGNB8WGFS620P9JZ3G2ME6X,ciqual,12743,review
nfx_1BTZGNB8WGFS620P9JZ3G2ME6X,ciqual,12743,review
nfx_1BTZGNB8WGFS620P9JZ3G2ME6X,ciqual,12743,review
nfx_1BTZGNB8WGFS620P9JZ3G2ME6X,ciqual,12743,review
nfx_1BTZGNB8WGFS620P9JZ3G2ME6X,ciqual,12743,review
nfx_1BTZGNB8WGFS620P9JZ3G2ME6X,ciqual,12743,review
