retn_code,usda_fdgrp,retn_desc,nutr_no,tagname,cooking_method,retention_factor_pct,source_date
2762,15,"SHELLFISH,WO/SHELL,SIMMERED,W/DRIP",337,LYCPN,simmered,90,09/1975
2762,15,"SHELLFISH,WO/SHELL,SIMMERED,W/DRIP",338,,simmered,90,09/1975
2761,15,"SHELLFISH,WO/SHELL,SIMMERED,WO/DRIP",301,CA,simmered,95,09/1975
2761,15,"SHELLFISH,WO/SHELL,SIMMERED,WO/DRIP",303,FE,simmered,90,09/1975
2761,15,"SHELLFISH,WO/SHELL,SIMMERED,WO/DRIP",304,MG,simmered,85,09/1975
2761,15,"SHELLFISH,WO/SHELL,SIMMERED,WO/DRIP",305,P,simmered,70,09/1975
2761,15,"SHELLFISH,WO/SHELL,SIMMERED,WO/DRIP",306,K,simmered,70,09/1975
2761,15,"SHELLFISH,WO/SHELL,SIMMERED,WO/DRIP",307,NA,simmered,85,09/1975
2761,15,"SHELLFISH,WO/SHELL,SIMMERED,WO/DRIP",309,ZN,simmered,100,09/1975
2761,15,"SHELLFISH,WO/SHELL,SIMMERED,WO/DRIP",312,CU,simmered,80,09/1975
2761,15,"SHELLFISH,WO/SHELL,SIMMERED,WO/DRIP",401,VITC,simmered,75,09/1975
2761,15,"SHELLFISH,WO/SHELL,SIMMERED,WO/DRIP",404,THIA,simmered,90,09/1975
2761,15,"SHELLFISH,WO/SHELL,SIMMERED,WO/DRIP",405,RIBF,simmered,75,09/1975
2761,15,"SHELLFISH,WO/SHELL,SIMMERED,WO/DRIP",406,NIA,simmered,75,09/1975
2761,15,"SHELLFISH,WO/SHELL,SIMMERED,WO/DRIP",415,VITB6A,simmered,85,09/1975
2761,15,"SHELLFISH,WO/SHELL,SIMMERED,WO/DRIP",417,FOL,simmered,75,09/1975
2761,15,"SHELLFISH,WO/SHELL,SIMMERED,WO/DRIP",431,FOLAC,simmered,75,09/1975
2761,15,"SHELLFISH,WO/SHELL,SIMMERED,WO/DRIP",432,FOLFD,simmered,75,09/1975
2761,15,"SHELLFISH,WO/SHELL,SIMMERED,WO/DRIP",421,CHOLN,simmered,100,09/1975
2761,15,"SHELLFISH,WO/SHELL,SIMMERED,WO/DRIP",418,VITB12,simmered,60,09/1975
2761,15,"SHELLFISH,WO/SHELL,SIMMERED,WO/DRIP",318,,simmered,90,09/1975
2761,15,"SHELLFISH,WO/SHELL,SIMMERED,WO/DRIP",392,VITA_RAE,simmered,90,09/1975
2761,15,"SHELLFISH,WO/SHELL,SIMMERED,WO/DRIP",221,ALC,simmered,100,09/1975
2761,15,"SHELLFISH,WO/SHELL,SIMMERED,WO/DRIP",321,CARTB,simmered,90,09/1975
2761,15,"SHELLFISH,WO/SHELL,SIMMERED,WO/DRIP",322,CARTA,simmered,90,09/1975
2761,15,"SHELLFISH,WO/SHELL,SIMMERED,WO/DRIP",334,CRYPXB,simmered,90,09/1975
2761,15,"SHELLFISH,WO/SHELL,SIMMERED,WO/DRIP",337,LYCPN,simmered,90,09/1975
2761,15,"SHELLFISH,WO/SHELL,SIMMERED,WO/DRIP",338,,simmered,90,09/1975
2770,15,"SHELLFISH,WO/SHELL,STEAMED",301,CA,steamed,100,09/1975
2770,15,"SHELLFISH,WO/SHELL,STEAMED",303,FE,steamed,90,09/1975
2770,15,"SHELLFISH,WO/SHELL,STEAMED",304,MG,steamed,100,09/1975
2770,15,"SHELLFISH,WO/SHELL,STEAMED",305,P,steamed,75,09/1975
2770,15,"SHELLFISH,WO/SHELL,STEAMED",306,K,steamed,90,09/1975
2770,15,"SHELLFISH,WO/SHELL,STEAMED",307,NA,steamed,100,09/1975
2770,15,"SHELLFISH,WO/SHELL,STEAMED",309,ZN,steamed,100,09/1975
2770,15,"SHELLFISH,WO/SHELL,STEAMED",312,CU,steamed,85,09/1975
2770,15,"SHELLFISH,WO/SHELL,STEAMED",401,VITC,steamed,80,09/1975
2770,15,"SHELLFISH,WO/SHELL,STEAMED",404,THIA,steamed,95,09/1975
2770,15,"SHELLFISH,WO/SHELL,STEAMED",405,RIBF,steamed,95,09/1975
2770,15,"SHELLFISH,WO/SHELL,STEAMED",406,NIA,steamed,90,09/1975
2770,15,"SHELLFISH,WO/SHELL,STEAMED",415,VITB6A,steamed,90,09/1975
2770,15,"SHELLFISH,WO/SHELL,STEAMED",417,FOL,steamed,75,09/1975
2770,15,"SHELLFISH,WO/SHELL,STEAMED",431,FOLAC,steamed,75,09/1975
2770,15,"SHELLFISH,WO/SHELL,STEAMED",432,FOLFD,steamed,75,09/1975
2770,15,"SHELLFISH,WO/SHELL,STEAMED",421,CHOLN,steamed,100,09/1975
2770,15,"SHELLFISH,WO/SHELL,STEAMED",418,VITB12,steamed,90,09/1975
2770,15,"SHELLFISH,WO/SHELL,STEAMED",318,,steamed,90,09/1975
2770,15,"SHELLFISH,WO/SHELL,STEAMED",392,VITA_RAE,steamed,90,09/1975
2770,15,"SHELLFISH,WO/SHELL,STEAMED",221,ALC,steamed,100,09/1975
2770,15,"SHELLFISH,WO/SHELL,STEAMED",321,CARTB,steamed,90,09/1975
2770,15,"SHELLFISH,WO/SHELL,STEAMED",322,CARTA,steamed,90,09/1975
2770,15,"SHELLFISH,WO/SHELL,STEAMED",334,CRYPXB,steamed,90,09/1975
2770,15,"SHELLFISH,WO/SHELL,STEAMED",337,LYCPN,steamed,90,09/1975
2770,15,"SHELLFISH,WO/SHELL,STEAMED",338,,steamed,90,09/1975
0503,16,"LEGUMES,CKD 15/20MIN,BLD,DRAIND,BKD",301,CA,cooked,85,09/1975
0503,16,"LEGUMES,CKD 15/20MIN,BLD,DRAIND,BKD",303,FE,cooked,85,09/1975
0503,16,"LEGUMES,CKD 15/20MIN,BLD,DRAIND,BKD",304,MG,cooked,80,09/1975
0503,16,"LEGUMES,CKD 15/20MIN,BLD,DRAIND,BKD",305,P,cooked,90,09/1975
0503,16,"LEGUMES,CKD 15/20MIN,BLD,DRAIND,BKD",306,K,cooked,75,09/1975
0503,16,"LEGUMES,CKD 15/20MIN,BLD,DRAIND,BKD",307,NA,cooked,90,09/1975
0503,16,"LEGUMES,CKD 15/20MIN,BLD,DRAIND,BKD",309,ZN,cooked,85,09/1975
0503,16,"LEGUMES,CKD 15/20MIN,BLD,DRAIND,BKD",312,CU,cooked,70,09/1975
0503,16,"LEGUMES,CKD 15/20MIN,BLD,DRAIND,BKD",401,VITC,cooked,60,09/1975
0503,16,"LEGUMES,CKD 15/20MIN,BLD,DRAIND,BKD",404,THIA,cooked,60,09/1975
0503,16,"LEGUMES,CKD 15/20MIN,BLD,DRAIND,BKD",405,RIBF,cooked,70,09/1975
0503,16,"LEGUMES,CKD 15/20MIN,BLD,DRAIND,BKD",406,NIA,cooked,65,09/1975
0503,16,"LEGUMES,CKD 15/20MIN,BLD,DRAIND,BKD",415,VITB6A,cooked,65,09/1975
0503,16,"LEGUMES,CKD 15/20MIN,BLD,DRAIND,BKD",417,FOL,cooked,55,09/1975
0503,16,"LEGUMES,CKD 15/20MIN,BLD,DRAIND,BKD",431,FOLAC,cooked,55,09/1975
0503,16,"LEGUMES,CKD 15/20MIN,BLD,DRAIND,BKD",432,FOLFD,cooked,55,09/1975
0503,16,"LEGUMES,CKD 15/20MIN,BLD,DRAIND,BKD",421,CHOLN,cooked,100,09/1975
0503,16,"LEGUMES,CKD 15/20MIN,BLD,DRAIND,BKD",418,VITB12,cooked,100,09/1975
0503,16,"LEGUMES,CKD 15/20MIN,BLD,DRAIND,BKD",318,,cooked,80,09/1975
0503,16,"LEGUMES,CKD 15/20MIN,BLD,DRAIND,BKD",392,VITA_RAE,cooked,80,09/1975
0503,16,"LEGUMES,CKD 15/20MIN,BLD,DRAIND,BKD",221,ALC,cooked,100,09/1975
0503,16,"LEGUMES,CKD 15/20MIN,BLD,DRAIND,BKD",321,CARTB,cooked,80,09/1975
0503,16,"LEGUMES,CKD 15/20MIN,BLD,DRAIND,BKD",322,CARTA,cooked,80,09/1975
0503,16,"LEGUMES,CKD 15/20MIN,BLD,DRAIND,BKD",334,CRYPXB,cooked,80,09/1975
0503,16,"LEGUMES,CKD 15/20MIN,BLD,DRAIND,BKD",337,LYCPN,cooked,80,09/1975
0503,16,"LEGUMES,CKD 15/20MIN,BLD,DRAIND,BKD",338,,cooked,80,09/1975
0505,16,"LEGUMES,CKD 15/20MIN,BLD,DRND,FRIED",301,CA,fried,85,09/1975
0505,16,"LEGUMES,CKD 15/20MIN,BLD,DRND,FRIED",303,FE,fried,85,09/1975
0505,16,"LEGUMES,CKD 15/20MIN,BLD,DRND,FRIED",304,MG,fried,80,09/1975
0505,16,"LEGUMES,CKD 15/20MIN,BLD,DRND,FRIED",305,P,fried,90,09/1975
0505,16,"LEGUMES,CKD 15/20MIN,BLD,DRND,FRIED",306,K,fried,75,09/1975
0505,16,"LEGUMES,CKD 15/20MIN,BLD,DRND,FRIED",307,NA,fried,90,09/1975
0505,16,"LEGUMES,CKD 15/20MIN,BLD,DRND,FRIED",309,ZN,fried,85,09/1975
0505,16,"LEGUMES,CKD 15/20MIN,BLD,DRND,FRIED",312,CU,fried,70,09/1975
0505,16,"LEGUMES,CKD 15/20MIN,BLD,DRND,FRIED",401,VITC,fried,60,09/1975
0505,16,"LEGUMES,CKD 15/20MIN,BLD,DRND,FRIED",404,THIA,fried,60,09/1975
0505,16,"LEGUMES,CKD 15/20MIN,BLD,DRND,FRIED",405,RIBF,fried,70,09/1975
0505,16,"LEGUMES,CKD 15/20MIN,BLD,DRND,FRIED",406,NIA,fried,65,09/1975
0505,16,"LEGUMES,CKD 15/20MIN,BLD,DRND,FRIED",415,VITB6A,fried,65,09/1975
0505,16,"LEGUMES,CKD 15/20MIN,BLD,DRND,FRIED",417,FOL,fried,55,09/1975
0505,16,"LEGUMES,CKD 15/20MIN,BLD,DRND,FRIED",431,FOLAC,fried,55,09/1975
0505,16,"LEGUMES,CKD 15/20MIN,BLD,DRND,FRIED",432,FOLFD,fried,55,09/1975
0505,16,"LEGUMES,CKD 15/20MIN,BLD,DRND,FRIED",421,CHOLN,fried,100,09/1975
0505,16,"LEGUMES,CKD 15/20MIN,BLD,DRND,FRIED",418,VITB12,fried,100,09/1975
0505,16,"LEGUMES,CKD 15/20MIN,BLD,DRND,FRIED",318,,fried,80,09/1975
0505,16,"LEGUMES,CKD 15/20MIN,BLD,DRND,FRIED",392,VITA_RAE,fried,80,09/1975
0505,16,"LEGUMES,CKD 15/20MIN,BLD,DRND,FRIED",221,ALC,fried,100,09/1975
0505,16,"LEGUMES,CKD 15/20MIN,BLD,DRND,FRIED",321,CARTB,fried,80,09/1975
0505,16,"LEGUMES,CKD 15/20MIN,BLD,DRND,FRIED",322,CARTA,fried,80,09/1975
0505,16,"LEGUMES,CKD 15/20MIN,BLD,DRND,FRIED",334,CRYPXB,fried,80,09/1975
0505,16,"LEGUMES,CKD 15/20MIN,BLD,DRND,FRIED",337,LYCPN,fried,80,09/1975
0505,16,"LEGUMES,CKD 15/20MIN,BLD,DRND,FRIED",338,,fried,80,09/1975
0502,16,"LEGUMES,CKD 15/20MIN,BLD,WATER USED",301,CA,cooked,90,09/1975
0502,16,"LEGUMES,CKD 15/20MIN,BLD,WATER USED",303,FE,cooked,90,09/1975
0502,16,"LEGUMES,CKD 15/20MIN,BLD,WATER USED",304,MG,cooked,85,09/1975
0502,16,"LEGUMES,CKD 15/20MIN,BLD,WATER USED",305,P,cooked,95,09/1975
0502,16,"LEGUMES,CKD 15/20MIN,BLD,WATER USED",306,K,cooked,80,09/1975
0502,16,"LEGUMES,CKD 15/20MIN,BLD,WATER USED",307,NA,cooked,95,09/1975
0502,16,"LEGUMES,CKD 15/20MIN,BLD,WATER USED",309,ZN,cooked,90,09/1975
0502,16,"LEGUMES,CKD 15/20MIN,BLD,WATER USED",312,CU,cooked,75,09/1975
0502,16,"LEGUMES,CKD 15/20MIN,BLD,WATER USED",401,VITC,cooked,70,09/1975
0502,16,"LEGUMES,CKD 15/20MIN,BLD,WATER USED",404,THIA,cooked,70,09/1975
0502,16,"LEGUMES,CKD 15/20MIN,BLD,WATER USED",405,RIBF,cooked,80,09/1975
0502,16,"LEGUMES,CKD 15/20MIN,BLD,WATER USED",406,NIA,cooked,75,09/1975
0502,16,"LEGUMES,CKD 15/20MIN,BLD,WATER USED",415,VITB6A,cooked,75,09/1975
0502,16,"LEGUMES,CKD 15/20MIN,BLD,WATER USED",417,FOL,cooked,65,09/1975
0502,16,"LEGUMES,CKD 15/20MIN,BLD,WATER USED",431,FOLAC,cooked,65,09/1975
0502,16,"LEGUMES,CKD 15/20MIN,BLD,WATER USED",432,FOLFD,cooked,65,09/1975
0502,16,"LEGUMES,CKD 15/20MIN,BLD,WATER USED",421,CHOLN,cooked,100,09/1975
0502,16,"LEGUMES,CKD 15/20MIN,BLD,WATER USED",418,VITB12,cooked,100,09/1975
0502,16,"LEGUMES,CKD 15/20MIN,BLD,WATER USED",318,,cooked,90,09/1975
0502,16,"LEGUMES,CKD 15/20MIN,BLD,WATER USED",392,VITA_RAE,cooked,90,09/1975
0502,16,"LEGUMES,CKD 15/20MIN,BLD,WATER USED",221,ALC,cooked,100,09/1975
0502,16,"LEGUMES,CKD 15/20MIN,BLD,WATER USED",321,CARTB,cooked,90,09/1975
0502,16,"LEGUMES,CKD 15/20MIN,BLD,WATER USED",322,CARTA,cooked,90,09/1975
0502,16,"LEGUMES,CKD 15/20MIN,BLD,WATER USED",334,CRYPXB,cooked,90,09/1975
0502,16,"LEGUMES,CKD 15/20MIN,BLD,WATER USED",337,LYCPN,cooked,90,09/1975
0502,16,"LEGUMES,CKD 15/20MIN,BLD,WATER USED",338,,cooked,90,09/1975
0504,16,"LEGUMES,CKD 15/20MIN,BOILED+BAKED",301,CA,boiled,90,09/1975
0504,16,"LEGUMES,CKD 15/20MIN,BOILED+BAKED",303,FE,boiled,90,09/1975
0504,16,"LEGUMES,CKD 15/20MIN,BOILED+BAKED",304,MG,boiled,85,09/1975
0504,16,"LEGUMES,CKD 15/20MIN,BOILED+BAKED",305,P,boiled,95,09/1975
0504,16,"LEGUMES,CKD 15/20MIN,BOILED+BAKED",306,K,boiled,80,09/1975
0504,16,"LEGUMES,CKD 15/20MIN,BOILED+BAKED",307,NA,boiled,95,09/1975
0504,16,"LEGUMES,CKD 15/20MIN,BOILED+BAKED",309,ZN,boiled,90,09/1975
0504,16,"LEGUMES,CKD 15/20MIN,BOILED+BAKED",312,CU,boiled,95,09/1975
0504,16,"LEGUMES,CKD 15/20MIN,BOILED+BAKED",401,VITC,boiled,65,09/1975
0504,16,"LEGUMES,CKD 15/20MIN,BOILED+BAKED",404,THIA,boiled,65,09/1975
0504,16,"LEGUMES,CKD 15/20MIN,BOILED+BAKED",405,RIBF,boiled,75,09/1975
0504,16,"LEGUMES,CKD 15/20MIN,BOILED+BAKED",406,NIA,boiled,70,09/1975
0504,16,"LEGUMES,CKD 15/20MIN,BOILED+BAKED",415,VITB6A,boiled,70,09/1975
0504,16,"LEGUMES,CKD 15/20MIN,BOILED+BAKED",417,FOL,boiled,60,09/1975
0504,16,"LEGUMES,CKD 15/20MIN,BOILED+BAKED",431,FOLAC,boiled,60,09/1975
0504,16,"LEGUMES,CKD 15/20MIN,BOILED+BAKED",432,FOLFD,boiled,60,09/1975
0504,16,"LEGUMES,CKD 15/20MIN,BOILED+BAKED",421,CHOLN,boiled,100,09/1975
0504,16,"LEGUMES,CKD 15/20MIN,BOILED+BAKED",418,VITB12,boiled,100,09/1975
0504,16,"LEGUMES,CKD 15/20MIN,BOILED+BAKED",318,,boiled,85,09/1975
0504,16,"LEGUMES,CKD 15/20MIN,BOILED+BAKED",392,VITA_RAE,boiled,85,09/1975
0504,16,"LEGUMES,CKD 15/20MIN,BOILED+BAKED",221,ALC,boiled,100,09/1975
0504,16,"LEGUMES,CKD 15/20MIN,BOILED+BAKED",321,CARTB,boiled,85,09/1975
0504,16,"LEGUMES,CKD 15/20MIN,BOILED+BAKED",322,CARTA,boiled,85,09/1975
0504,16,"LEGUMES,CKD 15/20MIN,BOILED+BAKED",334,CRYPXB,boiled,85,09/1975
0504,16,"LEGUMES,CKD 15/20MIN,BOILED+BAKED",337,LYCPN,boiled,85,09/1975
0504,16,"LEGUMES,CKD 15/20MIN,BOILED+BAKED",338,,boiled,85,09/1975
0506,16,"LEGUMES,CKD 15/20MIN,BOILED+FRIED",301,CA,boiled,90,09/1975
0506,16,"LEGUMES,CKD 15/20MIN,BOILED+FRIED",303,FE,boiled,90,09/1975
0506,16,"LEGUMES,CKD 15/20MIN,BOILED+FRIED",304,MG,boiled,85,09/1975
0506,16,"LEGUMES,CKD 15/20MIN,BOILED+FRIED",305,P,boiled,95,09/1975
0506,16,"LEGUMES,CKD 15/20MIN,BOILED+FRIED",306,K,boiled,80,09/1975
0506,16,"LEGUMES,CKD 15/20MIN,BOILED+FRIED",307,NA,boiled,95,09/1975
0506,16,"LEGUMES,CKD 15/20MIN,BOILED+FRIED",309,ZN,boiled,90,09/1975
0506,16,"LEGUMES,CKD 15/20MIN,BOILED+FRIED",312,CU,boiled,75,09/1975
0506,16,"LEGUMES,CKD 15/20MIN,BOILED+FRIED",401,VITC,boiled,65,09/1975
0506,16,"LEGUMES,CKD 15/20MIN,BOILED+FRIED",404,THIA,boiled,65,09/1975
0506,16,"LEGUMES,CKD 15/20MIN,BOILED+FRIED",405,RIBF,boiled,75,09/1975
0506,16,"LEGUMES,CKD 15/20MIN,BOILED+FRIED",406,NIA,boiled,70,09/1975
0506,16,"LEGUMES,CKD 15/20MIN,BOILED+FRIED",415,VITB6A,boiled,70,09/1975
0506,16,"LEGUMES,CKD 15/20MIN,BOILED+FRIED",417,FOL,boiled,60,09/1975
0506,16,"LEGUMES,CKD 15/20MIN,BOILED+FRIED",431,FOLAC,boiled,60,09/1975
0506,16,"LEGUMES,CKD 15/20MIN,BOILED+FRIED",432,FOLFD,boiled,60,09/1975
0506,16,"LEGUMES,CKD 15/20MIN,BOILED+FRIED",421,CHOLN,boiled,100,09/1975
0506,16,"LEGUMES,CKD 15/20MIN,BOILED+FRIED",418,VITB12,boiled,100,09/1975
0506,16,"LEGUMES,CKD 15/20MIN,BOILED+FRIED",318,,boiled,85,09/1975
0506,16,"LEGUMES,CKD 15/20MIN,BOILED+FRIED",392,VITA_RAE,boiled,85,09/1975
0506,16,"LEGUMES,CKD 15/20MIN,BOILED+FRIED",221,ALC,boiled,100,09/1975
0506,16,"LEGUMES,CKD 15/20MIN,BOILED+FRIED",321,CARTB,boiled,85,09/1975
0506,16,"LEGUMES,CKD 15/20MIN,BOILED+FRIED",322,CARTA,boiled,85,09/1975
0506,16,"LEGUMES,CKD 15/20MIN,BOILED+FRIED",334,CRYPXB,boiled,85,09/1975
0506,16,"LEGUMES,CKD 15/20MIN,BOILED+FRIED",337,LYCPN,boiled,85,09/1975
0506,16,"LEGUMES,CKD 15/20MIN,BOILED+FRIED",338,,boiled,85,09/1975
0501,16,"LEGUMES,CKD 15/20MIN,BOILED,DRAINED",301,CA,boiled,85,09/1975
0501,16,"LEGUMES,CKD 15/20MIN,BOILED,DRAINED",303,FE,boiled,85,09/1975
0501,16,"LEGUMES,CKD 15/20MIN,BOILED,DRAINED",304,MG,boiled,80,09/1975
0501,16,"LEGUMES,CKD 15/20MIN,BOILED,DRAINED",305,P,boiled,90,09/1975
0501,16,"LEGUMES,CKD 15/20MIN,BOILED,DRAINED",306,K,boiled,75,09/1975
0501,16,"LEGUMES,CKD 15/20MIN,BOILED,DRAINED",307,NA,boiled,90,09/1975
0501,16,"LEGUMES,CKD 15/20MIN,BOILED,DRAINED",309,ZN,boiled,85,09/1975
0501,16,"LEGUMES,CKD 15/20MIN,BOILED,DRAINED",312,CU,boiled,70,09/1975
0501,16,"LEGUMES,CKD 15/20MIN,BOILED,DRAINED",401,VITC,boiled,65,09/1975
0501,16,"LEGUMES,CKD 15/20MIN,BOILED,DRAINED",404,THIA,boiled,65,09/1975
0501,16,"LEGUMES,CKD 15/20MIN,BOILED,DRAINED",405,RIBF,boiled,75,09/1975
0501,16,"LEGUMES,CKD 15/20MIN,BOILED,DRAINED",406,NIA,boiled,70,09/1975
0501,16,"LEGUMES,CKD 15/20MIN,BOILED,DRAINED",415,VITB6A,boiled,70,09/1975
0501,16,"LEGUMES,CKD 15/20MIN,BOILED,DRAINED",417,FOL,boiled,60,09/1975
0501,16,"LEGUMES,CKD 15/20MIN,BOILED,DRAINED",431,FOLAC,boiled,60,09/1975
0501,16,"LEGUMES,CKD 15/20MIN,BOILED,DRAINED",432,FOLFD,boiled,60,09/1975
0501,16,"LEGUMES,CKD 15/20MIN,BOILED,DRAINED",421,CHOLN,boiled,100,09/1975
0501,16,"LEGUMES,CKD 15/20MIN,BOILED,DRAINED",418,VITB12,boiled,100,09/1975
0501,16,"LEGUMES,CKD 15/20MIN,BOILED,DRAINED",318,,boiled,85,09/1975
0501,16,"LEGUMES,CKD 15/20MIN,BOILED,DRAINED",392,VITA_RAE,boiled,85,09/1975
0501,16,"LEGUMES,CKD 15/20MIN,BOILED,DRAINED",221,ALC,boiled,100,09/1975
0501,16,"LEGUMES,CKD 15/20MIN,BOILED,DRAINED",321,CARTB,boiled,85,09/1975
0501,16,"LEGUMES,CKD 15/20MIN,BOILED,DRAINED",322,CARTA,boiled,85,09/1975
0501,16,"LEGUMES,CKD 15/20MIN,BOILED,DRAINED",334,CRYPXB,boiled,85,09/1975
0501,16,"LEGUMES,CKD 15/20MIN,BOILED,DRAINED",337,LYCPN,boiled,85,09/1975
0501,16,"LEGUMES,CKD 15/20MIN,BOILED,DRAINED",338,,boiled,85,09/1975
0543,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,BKD",301,CA,cooked,85,09/1975
0543,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,BKD",303,FE,cooked,75,09/1975
0543,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,BKD",304,MG,cooked,70,09/1975
0543,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,BKD",305,P,cooked,80,09/1975
0543,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,BKD",306,K,cooked,65,09/1975
0543,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,BKD",307,NA,cooked,90,09/1975
0543,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,BKD",309,ZN,cooked,85,09/1975
0543,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,BKD",312,CU,cooked,55,09/1975
0543,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,BKD",401,VITC,cooked,60,09/1975
0543,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,BKD",404,THIA,cooked,35,09/1975
0543,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,BKD",405,RIBF,cooked,70,09/1975
0543,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,BKD",406,NIA,cooked,50,09/1975
0543,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,BKD",415,VITB6A,cooked,45,09/1975
0543,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,BKD",417,FOL,cooked,25,09/1975
0543,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,BKD",431,FOLAC,cooked,25,09/1975
0543,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,BKD",432,FOLFD,cooked,25,09/1975
0543,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,BKD",421,CHOLN,cooked,100,09/1975
0543,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,BKD",418,VITB12,cooked,100,09/1975
0543,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,BKD",318,,cooked,80,09/1975
0543,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,BKD",392,VITA_RAE,cooked,80,09/1975
0543,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,BKD",221,ALC,cooked,100,09/1975
0543,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,BKD",321,CARTB,cooked,80,09/1975
0543,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,BKD",322,CARTA,cooked,80,09/1975
0543,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,BKD",334,CRYPXB,cooked,80,09/1975
0543,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,BKD",337,LYCPN,cooked,80,09/1975
0543,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,BKD",338,,cooked,80,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",301,CA,fried,85,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",303,FE,fried,75,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",304,MG,fried,70,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",305,P,fried,80,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",306,K,fried,65,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",307,NA,fried,90,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",309,ZN,fried,85,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",312,CU,fried,55,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",401,VITC,fried,60,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",404,THIA,fried,35,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",405,RIBF,fried,70,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",406,NIA,fried,50,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",415,VITB6A,fried,45,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",417,FOL,fried,25,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",431,FOLAC,fried,25,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",432,FOLFD,fried,25,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",421,CHOLN,fried,100,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",418,VITB12,fried,100,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",318,,fried,80,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",392,VITA_RAE,fried,80,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",221,ALC,fried,100,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",321,CARTB,fried,80,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",322,CARTA,fried,80,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",334,CRYPXB,fried,80,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",337,LYCPN,fried,80,09/1975
0545,16,"LEGUMES,CKD 2/2.5HRS,BLD,DRND,FRIED",338,,fried,80,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",301,CA,cooked,90,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",303,FE,cooked,80,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",304,MG,cooked,75,09/1975
0542,16,"LEGUMES,CKD 2/2.5HRS,BLD,WATER USED",305,P,cooked,85,09/1975
